employer,job_title,place,closing_date,publishing_date,job_description
United Nations World Food Programme,Individual Giving - Platform Product Specialist ,"Rome, Italy",8. March 2023,23.02.2023,"At least five years‘ experience in product or project management related disciplines, hands-on experience managing and optimizing digital marketing campaigns across multiple acquisition channels and geographies, experience in change management initiatives, matrix management and performance improvement initiatives, strong track record of delivering results in a complex environment, international environments and management of payment platforms would be an advantage, demonstrable experience with digital marketing, online sales or fundraising, fundraising technical solutions, CRM technology, in particular Salesforce, Marketing Cloud, management of remote virtual teams in high growth environments Working level of English is essential "
United Nations World Food Programme,Junior Developer ,"Rome, Italy",8. March 2023,22.02.2023,"Professional experience of development role through internships or similar, working in an international setting working with multiple teams stakeholders, understanding of working with Salesforce, Stripe, donation platforms, Browserstack, Asana, Sharepoint and other Microsoft applications, performing site content, data checks and updates. Reporting and escalation of potential issues which could impact report accuracy or performance, experience of the following would be an advantage, Advanced Web Development and Web Design: (HTML/CSS) and Data Structures & AlgorithmsBasic Programming (Java/ JavaScript/PHP/MySQL/C)Advanced Programming on AngularJS, Spring Boot/ Spring Data, MongoDB Working level of English is essential "
United Nations World Food Programme,Technical Project Manager ,"Rome, Italy",8. March 2023,22.02.2023,"University degree or relevant educational certificate in Computer Science, IT Engineering, Professional Software Engineer, Business Administration or STEM discipline, a project management certification such as PRINCE II, agile or other would be advantageous Minimum five years of professional experience of management of software projects in the technology sector, with a track record of implementing complex projects, preference will be given to candidates with experience of working internationally and also those who have previous experience in software development and systems administration disciplines, extensive experience managing complex small, medium and larger software projects using a range of project management methodologies Working level of English is essential "
United Nations World Food Programme,Aviation Security Officer ,"Rome, Italy",20. March 2023,22.02.2023,"Advanced University Degree (Master’s degree or equivalent) in Aviation Security Management, and ICAO AVSEC PM diploma, and Health and Safety Management diploma or higher (e.g., Nebosh, ASSP, or another accredited organisation with an applicable standard), or Aviation or Operational Risk Management diploma or higher (e.g. IATA, ASIS or another accredited organisation with an applicable standard) Or Lead Auditor in Quality Management Systems (ISO9001+ Standard or equivalent) Minimum of eight years of professional Aviation Security management and/or experience in humanitarian aviation with a Humanitarian organization, with at least four (4) years in Aviation Security management Fluency (level C) in the English language, intermediate knowledge (level B) of a second official UN language: Arabic, Chinese, French, Russian, Spanish, and/or Portuguese "
United Nations World Food Programme,Business Support Assistant (Innovation Unit) ,"Juba, South Sudan",20. March 2023,22.02.2023,"Five or more years of progressively responsible work experience in the relative business stream with experience in general administrative work, knowledge of specialised common business practices and methods, gained through relevant technical training and experience, ability to develop and maintain relationships with a range of individuals in order to provide a high quality support service, ability to carry out basic data analysis and independently rectify problems requiring attention, ability to monitor and record financial transactions, good communication skills required to give and receive information and work with a variety of individuals General Service (Headquarters): Fluency (level C) in English language "
United Nations World Food Programme,Shipping Officer ,"Rome, Italy",14. March 2023,22.02.2023,"Advanced University degree in Transport Economics, Supply Chain, Shipping, Logistics or other relevant field, or First University degree with relevant logistics qualifications or additional logistics experience in port, freight forwarding and shipping operations At least Three years of experience in commercial or government transportation sectors, preferably as ocean import/export coordinator in the forwarding industry, experience in monitoring and reporting on ocean freight market and trends, experience in ocean freight pricing/procurement, tender/RFQ, knowledge in Power BI and Big Data, advanced Excel skills Fluency (level C) in the English language, intermediate knowledge (level B) of a second official UN language: Arabic, Chinese, French, Russian, Spanish, and/or Portuguese (A WFP’s working language) will be an asset "
Organization for Security and Co-operation in Europe,Sen. Secretary to Head of Human Dimension Department ,"Dushanbe, Tajikistan",14. March 2023,22.02.2023,"Minimum four years of relevant working experience managing an Office, analytical skills (ability to contribute to background reports, minutes drafting), excellent communication skills and organizational skills, knowledge of international election and democracy standards as well as the legal system and election laws of the Republic of Tajikistan, Computer literate with practical experience in Window and Microsoft applications Excellent written and oral communication skills in English, Russian, and Tajik languages "
Organization for Security and Co-operation in Europe,Int. Consultant - Legal Expert - Criminal Justice Statistics ,"Vienna, Austria",2. March 2023,22.02.2023,"Minimum five years of progressively responsible and relevant professional experience in management of inter-agency data collection systems at the national or international level is required, prior experience in development of data governance principles at the national or international level is required, experience in data exchange and system interoperability is desirable Professional fluency in English is required "
Organization for Security and Co-operation in Europe,National Consultant Public Relations ,"Sarajevo, Bosnia and Herzegovina",8. March 2023,22.02.2023,"First-level university degree in journalism, communications, public relations, marketing, or another closely-related field A minimum of four years of relevant professional work experience in public relations and/or communications, experience in implementing communications and outreach activities and monitoring and evaluation tools for evaluating/measuring success of communication and outreach activities, experience in awareness-raising/outreach campaigns related to prevention of violence and prevention of illegal possession, misuse and trafficking of SALW would be an asset, strong interpersonal and communication skills, including pronounced report writing ability Professional fluency in English and local languages with excellent communication (both oral and written) skills "
Organization for Security and Co-operation in Europe,"Head, Internal Audit/Deputy Director ","Sarajevo, Bosnia and Herzegovina",14. March 2023,22.02.2023,"Second-level university degree in auditing, finance, accounting, management, economics or related field, a first-level university degree in combination with two years of additional qualifying experience may be accepted in lieu of a second-level university degree Professional certification from an internationally recognized auditing or accounting body (e.g. CIA, CPA, CA) is required, additional relevant professional certification is desirable (e.g. CFE, CRMA, CISA), aminimum of ten years of professional-level experience in audit responsibilities, of which at least five years shall have been in a senior internal audit leadership position and at least five years in an international public sector environment, excellent analytical skills and logical reasoning abilities Excellent oral and written communication skills in English "
United Nations Development Programme,ICT Analyst ,"Nur-Sultan, Kazakhstan",2. March 2023,21.02.2023,"For candidates with Bachelor’s Degree a minimum of two years of relevant working experience in: development and implementation of ICT strategies, management and supervision of staff (at least 3 people), management of hardware and software platforms, knowledge of Windows-based packages/applications is desirable, experience in web design and development of web-based office applications is desirable experience in asset management is desirable Fluency in English, Kazakh and/or Russian "
United Nations Development Programme,Engineering Associate (Civil Engineering) ,"Belgrade, Serbia",2. March 2023,21.02.2023,"Secondary education, Bachelor’s Degree in civil engineering or similar would be desirable Minimum six years of relevant working experience in construction-related project management, in particular in the fields of Construction Engineering – Construction management with quality control of performed works, alternatively, if in possession of Bachelor’s degree, three years of relevant working experience would be required, good organizational and time management skills, displays cultural, gender, religion, race, nationality and age sensitivity and adaptability, demonstrates integrity by modeling ethical standards, excellent information technology skills, including word processing, database applications, presentation software, and internet Excellent knowledge of written and spoken Serbian and working knowledge of English "
United Nations Development Programme,Field Security Assistant ,"Hawassa and Addis Ababa, Ethiopia",25. February 2023,21.02.2023,"University Degree in a relevant field of study A minimum of two years‘ experience in security, preferably in the military or police context or related field of work, prior experience with the UN system or an international NGO, is desirable, knowledge of HF and VHF radio operation, experience in diplomatic security, protection and intelligence considered an asset, solid computers skills (MS Word, Excel, Access and PowerPoint), possession of a valid driver’s license, ability to travel, physically fit, ability to communicate in a clear, concise, and unambiguous manner both though written and verbal communication, to tailor messages and choose communication methods depending on the audience, ability to manage communication internally and externally, through media, social media, and other appropriate channels, ability to develop solutions to problems by involving the human perspective in all steps of the problem-solving process Fluency in English with effective written and oral communication skills required "
UNICEF,National MICS Consultant ,"Astana, Kazakhstan",28.February 2023,21.02.2023,"Proven minimum of five years of experience in the coordination and/or management of quantitative household surveys (prior MICS or Demographic and Health Survey (DHS) requested, strong computer skills and strong expertise in statistical analyses (familiarity with data processing and data analysis software, particularly SPSS), quality assurance of the survey process in line with MICS methodology, Financial management of Republican budget, experience with CAPI data collection, training experience and ability to organize and facilitate training and presentations, experience in data analysis and survey report writing, familiarity and previous experience of working in Kazakhstan is highly desirable Fluency in English is required "
UNICEF,Social & Behavior Change Specialist (Gender) ,"Damascus, Syria",27. February 2023,21.02.2023,"A minimum of five years of professional experience in one or more of the following areas is required: social development programme planning, Social & Behavior Change, public advocacy or another related area, relevant experience in a UN system agency or organization is considered as an asset, experience working in a developing country is considered as an asset, builds and maintains partnerships, demonstrates self-awareness and ethical awareness Fluency in Arabic and English is required, knowledge of another official UN language or a local language is an asset "
UNICEF,Supply & Logistics Assistant Baja California Mexico ,"Tijuana, Mexico",2. March 2023,21.02.2023,"A minimum of five years of relevant administrative experience in supply chain management or a commercial context is required, fewer years of experience (at least three years) could be accepted if the candidate holds a Bachelor’s degree, experience in logistics and warehousing is an asset, previous experience with SAP (VISION) or similar ERP, desirable, understanding of development and humanitarian work is an advantage Fluency in Spanish is required, an intermediate level in English is required, and complete fluency is preferred, if the person hired is not fluent, he/she will have to commit to improving their English skills in the first months of work "
UNICEF,Programme Associate (Emergency Section) ,"Dakar, Senegal",28. February 2023,21.02.2023,"A secondary education preferably supplemented by technical, or university courses related to the work of the organization is required A minimum of six years of administrative or clerical work experience is required, prior experience in programme support functions is an asset, relevant experience in a UN system agency or organization is considered as an asset, knowledge of the administration which underpins UNICEF regional office programme/project operations, including monitoring and evaluation processes, high sense of confidentiality, initiative and good judgment, strong office management skills, ability to effectively manage the section’s material resources and monitor its budget Fluency in English and French is required, knowledge of another official UN language (Arabic, Chinese, Russian or Spanish) or a local language is an asset "
UNICEF,Market Development Officer ,"Panama City, Panama",1. March 2023,21.02.2023,"A university degree in one of the following fields is required: marketing, business management, or another relevant technical field A minimum of two years of professional experience in fundraising or marketing, with a focus on individual giving/mass marketing, experience setting up a fundraising operation, ideally within a Country Office/Programme Country, is considered an asset, experience working in a developing country is considered as an asset, relevant experience in a UN system agency or organization is considered as an asset, innovates and embraces change, manages ambiguity and complexity, thinks and acts strategically Fluency in English and Spanish is required, knowledge of another official UN language (Arabic, Chinese, French, Russian) or Portuguese is an asset "
UNICEF,HIV/AIDS Programme Assistant ,"Nairobi, Kenya",1. March 2023,21.02.2023,"Bachelor degree or equivalent in public health, health policy and/or management, public administration, or other related health or management discipline Two years of experience in HIV, SRH or health programming, or other related fields, experience working in the UN is an asset, demonstrated experience in working with adolescent and young people and/or civil society organizations, excellent writing and communication skills, demonstrated ability to work in interdisciplinary, multicultural settings with gender equality and diversity awareness, solid overall computer literacy, including proficiency in various MS Office applications (Excel, Word, PowerPoint, etc.) and email/internet English, Level: fluent, required Portuguese, level: working knowledge, desirable French, level: working knowledge, desirable "
UNICEF,Public Finance Officer ,"Luanda, Angola",1. March 2023,21.02.2023,"Three years of experience in professional work experience at the national and/or international level in public finance or governance or other relevant programmes, experience with data analysis is an asset, as is experience working in the UN or other international development organization, excellent interpersonal skills, culturally and socially sensitive, ability to work inclusively and collaboratively with a range of partners, including grassroots community members, religious and youth organizations, and authorities at different levels, familiarity with tools and approaches of communications for development English, level: working knowledge, required, Portuguese, level: mother tongue, required "
United Nations Development Programme,ICT Help Desk Support ,"Brasilia, Brazil",18. April 2023,15.04.2023,"High school degree or bachelor degree in Computer Science or ICT related field is desirable, but it is not a requirement In case of high school degree, a minimum of three years of relevant ICTworking experience, including network support, support to management of hardware and software platforms, telecommunications facilities, Windows-based packages/applications presential and remote support, in case of bachelor degree, years of experience are not required, interpersonal skills suitable for teamwork, time management, research best practices and poses new, more effective ways of doing things, Documents innovative strategies and new approaches, plans and monitorsown work, pays attention to details, delivers qualitywork by deadline Fluent in Portuguese and English "
United Nations Development Programme,Programme Assistant ,"Bangkok, Thailand",19. April 2023,15.04.2023,"Minimum five years (with secondary education) or two years (with Bachelor’s degree) of relevant administrative or programme experience Programme administration and budget monitoring, applied skills in computers and office software packages (MS Word, Excel, etc.) and knowledge of spreadsheet and database packages, experience in handling of web-based management systems, knowledge of administrative and finance policies of international organizations including the UN would be desirable, plans and monitors own work, pays attention to details, delivers quality work by deadline, open to creative ideas/known risks, is pragmatic problem solver, makes improvements, open minded and curious, shares knowledge, learns from mistakes, asks for feedback Fluency in English and Thai is required "
UNICEF,Construction Specialist ,"Gaziantep, Turkey",19. April 2023,15.04.2023,"A minimum of five years of relevant experience, at the national and/or international levels, in project management, site supervision, quality assurance and/or other directly related technical fields is required, Understanding of development and humanitarian work, emergency experience an advantage Fluency in English is required, knowledge of Arabic is an asset "
UNICEF,Programme Specialist (Sexual Exploitation & Abuse) ,"Gaziantep, Turkey",19. April 2023,15.04.2023,"Advanced university degree or equivalent in public health, the social sciences or other relevant field related to CPiE/GBViE in emergency programming A minimum of five years of professional experience in design, implementation and management of protection or GBV programming, PSEA and child safeguarding, preferably with the UN and/or international NGO, experience working in humanitarian contexts. Familiarity with the latest development in PSEA, inter-agency PSEA responses and humanitarian cluster systems, excellent communication skills. Proven ability to work independently under difficult conditions, excellent facilitation, training, networking and advocacy skills, demonstrated Fluency in English is required, knowledge of another official UN language or a local language is an asset "
UNICEF,Internship for Digital Media and Communication ,"Budapest, Hungary",16. April 2023,15.04.2023,"Current enrolment in a degree programme at the Bachelor or Master’s level or recent graduate (up to two years) in Marketing, Communication, Public Relations, Journalism, or related field Intermediate to advanced knowledge of Microsoft Word, Excel, and PowerPoint, proven knowledge of advertising platforms, including Facebook, Instagram, Twitter, LinkedIn, YouTube, and Google, experience with producing graphic designs for social media through software such as Canva or Adobe InDesign/Illustrator would be a strong asset, experience working in an NGO, UN, or development agency would be a strong asset, proven ability to collaborate and work in a multidimensional team environment Fluency in English and Hungarian is required, only applicants who are fluent in both languages will be considered "
UNICEF,Public Partnership Officer ,"New Delhi, India",30. April 2023,15.04.2023,"An advanced university degree (Master’s or above) is required in one of the following fields: international relations, political science, communications, international development, or another relevant technical field, a first University Degree (Bacherlor’s) in a relevant field combined with two additional years of professional experience may be accepted in lieu of an Advanced University Degree A minimum of two years of relevant professional experience in one or more of the following areas is required: partnerships, public affairs, programme management, resource mobilization and proposal development, external relations, donor reporting, or other relevant area, prior experience of working with the United Nations in areas of partnerships, resource mobilization, donor reporting, Value for Money analysis would be an asset Fluency in English is required "
UNICEF,Social Policy Specialist (Social Protection) ,"Budapest, Hungary",17. April 2023,15.04.2023,"An advanced university degree in one of the following fields is required: Economics, Public Policy, Social Sciences, International Relations, Political Science, or another relevant technical field A minimum of five years of relevant professional work experience in the field of social protection/cash programmes, planning, design and implementation is required, experience gained in Middle/High Income Countries is desirable, experience working with local/national governmental entities is desirable, experience working on social policy and social protection workforce development as well as experience in capacity building will be considered as a strong asset, supports the identification of policy options for improved domestic financing of child-sensitive social protection interventions Fluency in English is required "
The World Bank,Energy Specialist ,"Bishkek, Kyrgyzstan",20. April 2023,13.04.2023,"Demonstrated working experience in sector and tariff reforms, transmission and distribution network improvement, energy efficiency, renewable energy, heating, energy regulation will be an advantage, strong research and analytical skills with demonstrated ability to deliver high caliber analytical work will be an advantage, excellent oral and written communication in English. Kyrgyz and Russian will be an advantage, ability to work under tight deadlines, manage multi-task requirements and a high degree of pro-activity and initiative, willing to travel as the position may require, knowledge and experience in Development Arena Fluency in English is required "
The World Bank,Senior Economist/Team Lead Health Financing ,"Washington, United States",18. April 2023,13.04.2023,"Experience working with national governments and other partners at national and sub-national level in policy dialogue and the design of health financing reforms, strong track record of high quality analytical and operational programming in topics related to the health financing agenda is a requirement, experience and strong track record in cultivating and leading high impact teams, including developing and supporting the implementation of work programs with a track record of collectively delivering results as well as experience mentoring and supporting staff and an ability to create a collaborative work culture,demonstrated experience building and maintaining internal and external strategic partnerships with diverse stakeholders Fluency in English is required "
The World Bank,ETC – Health Specialist ,"Washington, United States",1. May 2023,13.04.2023,"Master’s degree with five years of experience or equivalent combination of education and experience Strong theoretical base in subject area, combining a broad grasp of relevant theory and principles and of involved practices and precedent, ability to translate theory into practical applications in context of Bank work, ability to participate in multi-disciplinary teams, valid and current US Registered Nurse licensure, certification, or other professional recognition per local public health authority requirements, able to take 24-hour nurse call duty assignment, ability to travel internationally as required, demonstrated ability to work collaboratively in a multi-disciplinary and multi-cultural team environment, proficiency in two or more languages, five or more years of experience working as in-house nurse for a large employer, demonstrated excellence in clinical judgement and decision-making, experience working with international organizations/ multicultural populations Proficiency in written, spoken, and clinical English "
International Atomic Energy Agency,Programme and Budget Specialist ,"Vienna, Austria",20. April 2023,13.04.2023,"University degree in financial management, accounting, business administration, or a closely related field A recognised professional accounting certification is an advantage, a minimum of five years of working experience in budget and/or accounting, including some experience at the international level, experience with voluntary contributions, experience with European Commission funding agreements and the FAFA framework desirable, takes initiative in defining realistic outputs and clarifying roles, responsibilities and expected results in the context of the Department/Division’s programme, evaluates his/her results realistically, drawing conclusions from lessons learned, plans and organizes his/her own work in support of achieving the team or Section’s priorities Excellent oral and written command of English, knowledge of other official IAEA languages (Arabic, Chinese, French, Russian and Spanish) is an asset "
International Atomic Energy Agency,Safeguards Training Officer ,"Vienna, Austria",1. May 2023,13.04.2023,"Bachelor’s Degree, University degree in science, physics, engineering, a safeguards related discipline, education, or other related field At least five years of combined research and training experience, including experience in presenting training courses, knowledge of the Systematic Approach to Training methodology is desirable, exposure to Safeguards-related processes and implementation is an asset, actively seeks learning opportunities and actively shares knowledge and information with others; shares specialized knowledge, skills and learning from experience across different situations and contexts effectively, actively contributes to achieving team results, plans and organizes his/her own work in support of achieving the team or Section’s priorities, takes into account potential changes and proposes contingency plans, ability to gain agreement and commitment from others Excellent oral and written command of English, knowledge of other official IAEA languages (Arabic, Chinese, French, Russian and Spanish) is an asset "
United Nations Development Programme,Programme Finance Associate ,"Chisinau, Moldova",25. April 2023,13.04.2023,"Secondary Education, with specialized certification in Accounting and Finance University Degree in Finance/Accounting, Business or Public Administration, or a professional accounting qualification from an internationally recognized institute of accountancy is desirable, but it is not a requirement, professionally qualified accountants from an internationally recognized institute of accountancy will have an advantage, Long-listed candidates may be required to undergo the UNDP Accountancy & Finance Test (AFT), minimum seven years (with Secondary education) or four years (with Bachelor’s degree) of relevant experience in providing financial management or accounting experience is required, with knowledge of programme/projects finance is desirable, experience in the usage of computers and office software packages (MS Word, Excel, etc.), and advance knowledge of spreadsheet and database packages Fluency in English and Romanian is required "
United Nations Development Programme,Renewable Green Energy Manager ,"Belgrade, Serbia",25. April 2023,13.04.2023,"Master’s degree or equivalent in organizational, social, technical, or environmental sciences, Bachelor’s degree with additional two years of qualifying experience will be given due consideration in lieu of Master’s degree Minimum two years (with Master’s degree) or four years (with Bachelor’s degree) of relevant work experience in project management/ coordination position, preferably in international/multilateral development context, in coordinating/managing renewable energy, environmental, energy, or climate change-related projects, experience in areas of work related to the development of sectoral and programming policies and planning and institutional capacity building, with increasing responsibilities, preferably in areas related to energy, environment, or climate change, experience in managing teams and complex projects/processes that included extensive communication, coordination, and facilitation requirements will be an asset, previous experience in governmental, international or non-governmental settings Fluency in English and Serbian is required "
United Nations Development Programme,Information & Database Analyst ,"Kabul, Afghanistan",24. April 2023,13.04.2023,"Master’s degree in economics, statistics and other data-related area, or Bachelor’s degree in economics, statistics and other data-related area Minimum of two years work experience with a masters or four years with a bachelor’s of experience in data analysis, minimum two years work experience with a masters or four years with a bachelors in the field of data cleaning or data analysis is required, ability to use statistics tools such as power BI is required, experience working with web-based database is required, experience in the usage of computers and office software packages (MS Word, Excel, etc.) is required Experience working with the UNDP framework at the national level "
United Nations Development Programme,Team Leader Gender Equality ,"Addis Ababa, Ethiopia",18. April 2023,13.04.2023,"Advanced university degree (Master’s or equivalent) in Gender in Development, Economics, Social Sciences, Political Sciences or related Social Sciences Minimum 10 years of overall relevant professional experience leading teams, providing policy and programme advice and pioneering approaches in the field of gender equality and women’s empowerment in different development contexts, five years of working experience in development organizations (global, regional or national) including the UN System, CSO or development partners with roles in the area of women’s gender equality and women’s empowerment, experience working in the region and in crisis contexts is an asset, excellent communications skills are required, with public-speaking experience and written publications as an asset, ability to animate individuals and communities of contributors to participate and share, particularly externally, ability to plan, organize, prioritize and control resources, procedures and protocols to achieve specific goals Fluency in English, both written and oral, is required "
The World Bank,External Affairs Associate ,"Warsaw, Poland",17. April 2023,12.04.2023,"Master’s degree with two years of experience or equivalent combination of education and experience in a relevant discipline (communication, journalism, international affairs, or other related fields) Experience working directly on professional social media channels, including Facebook, LinkedIn, and Twitter, knowledge of social media planning and monitoring tools such as Hootsuite and Talkwalker, experience with social media marketing, engagement, monitoring and reporting, multimedia skills, including experience using Adobe Creative Suite to create images, multimedia, and graphics, an understanding of the World Bank’s mission and role, including a general understanding of economic concepts and issues Full fluency in written English language, with superior writing, editing and proofreading skills "
International Atomic Energy Agency,Monitoring Assistant ,"Tetovo, Skopje",13. April 2023,12.04.2023,"Citizenship of or permanent residence in the Republic of North Macedonia, completed secondary education, supplemented by formal studies in languages or administration Minimum three (3) years of relevant work experience, including reporting and administration, aas well as established ability to translate and interpret, preferably acquired in an international organization, Computer literate with practical experience in MS Windows applications, demonstrated ability and willingness to work as a member of a team, with people of different cultural and religious backgrounds, different gender, and diverse political views, while maintaining impartiality and objectivity Excellent written and oral communication skills in English and in local languages "
United Nations Development Programme,Procurement Assistant ,"Bangkok, Thailand",18. April 2023,06.04.2023,"Minimum five years (with Secondary Education), or two years (with University Degree) of progressively responsible administrative or procurement experience is required at the national or international level, experience in the usage of computers and office software packages (MS Word, Excel, etc.) and knowledge of automated procurement systems, experience in handling of web-based management systems, previous experience of working with UN/Development organization will be an added advantage, knowledge and experience in processing of Request for Quotations (RFQ), Request for Proposals (RFP), Purchase Orders, etc. would be an advantage Fluency in English and Thai, "
United Nations Development Programme,Administrative Finance Associate ,"Bangkok, Thailand",19. April 2023,06.04.2023,"Secondary education is required or - Bachelor’s degree Finance, Business Administration, Procurement, Office Management, and/or any other related field will be given due consideration Minimum six years (with secondary education) or three years‘ (with Bachelor’s degree) relevant experience in administration and finance preferably in a project management setting involving a multi-lateral/international funding agency, previous experience with UNDP or UN project will be a definite asset, experience in handling web-based management systems is an asset, experience in handling web-based management systems, understanding of development issues, human rights (including women’s rights), basic gender concepts and gender issues in the country, knowledge of and experience in gender mainstreaming is an asset, experience in handling web-based management systems Fluency in English and Thai "
United Nations Development Programme,Procurement Assistant ,"Bangkok, Thailand",18. April 2023,06.04.2023,"Secondary Education is required, University Degree in Business or Public Administration or related fields will be given due consideration Minimum five years (with Secondary Education), or two years (with University Degree) of progressively responsible administrative or procurement experience is required at the national or international level, experience in the usage of computers and office software packages (MS Word, Excel, etc.) and knowledge of automated procurement systems, experience in handling of web-based management systems, previous experience of working with UN/Development organization will be an added advantage, knowledge and experience in processing of Request for Quotations (RFQ), Request for Proposals (RFP), Purchase Orders, etc. would be an advantage, experience in dealing and coordinating with suppliers and clients will be an added advantage, ability to manage communications internally and externally, through media, social media and other appropriate channels Fluency in English and Thai "
UNICEF,Programme Associate ,"Suva, Fiji",18. April 2023,06.04.2023,"A minimum of six years of administrative or clerical work experience is required, prior experience in programme support functions is an asset, relevant experience in a UN system agency or organization is considered as an asset, regularly monitoring budgets and financial expenditures of section by designing and employing applicable tools, ensuring compliance with UNICEF rules and regulations, keeping supervisor informed and advised on actions for decision and/or follow up, providing advice and support to education team members on VISION, monitoring, financial procedures, etc. to reinforce their capacity and effective use of these systems Fluency in English is required, and knowledge of a local language would be an asset "
UNICEF,Social Policy Officer (Social Protection) ,"Budapest, Hungary",16. April 2023,06.04.2023,"A first level university degree in one of the following fields is required: Economics, Public Policy, Social Sciences, International Relations, Political Science, or another relevant technical field A minimum of two years of relevant professional experience in the field of social protection/cash programmes, planning, design and implementation is required, previous experience in the UN/UNICEF is desirable, experience working with local/national governmental entities is desirable, experience working on social policy and social protection workforce development as well as experience in capacity building will be considered as a strong asset, previous work experience with government ministries, think tanks, or other related institutions on areas related to social protection, public finance, service delivery and child poverty is an asset Fluency in English and Hungarian is required, knowledge of another official UN language is an asset "
UNICEF,Executive Assistant - Public Partnerships Division ,"Tokyo, Japan",23. April 2023,06.04.2023,"Minimum of five years of progressively responsible administrative support services is required, knowledge of protocol is preferred, experience in international working environment is preferred, experience in working at UN agencies/International organizations is an asset, training and experience using MS Word, Excel, PowerPoint and other UNICEF software such as SharePoint; knowledge of integrated management information systems required, organizational, planning and prioritizing skills and abilities, ability to deal patiently and tactfully with visitors, high sense of confidentiality, initiative, and good judgment, ability to work effectively with people of different national and cultural background Fluency in spoken and written English and Japanese is required, knowledge of an additional UN Language (Arabic, Chinese, French, Russian, Spanish) is considered an asset "
United Nations Development Programme,Gender Equality Fellowship ,"Bangkok, Thailand",18. April 2023,06.04.2023,"Understanding of Gender Equality and willingness to learn UNICEF programming modalities and strategies, excellent oral and written skills, excellent drafting, formulation, reporting skills, accuracy and professionalism in document production and editing, excellent interpersonal skills, culturally and socially sensitive, ability to work inclusively and collaboratively with a range of partners, including grassroots community members, religious and youth organizations, and authorities at different levels, familiarity with tools and approaches of communications for development, access to computer and internet services English, Level: working knowledge, required Arabic, level: working knowledge, required "
United Nations Development Programme,Finance Specialist (Financial Systems) ,"New York, USA",18. April 2023,06.04.2023,"Professional Accounting or Auditing Qualification (such as Chartered Accountant, Certified Public Accountant or equivalent) or an advanced degree (Masters) in Accounting and/or a related field is required A minimum of five years progressively responsible experience in accounting or financial auditing, including experience working in a managerial role is required, knowledge of the UN system is considered an asset Fluency in English (oral and written) is required "
International Criminal Court,Judicial Cooperation Adviser ,"The Hague, Netherlands",27. April 2023,05.04.2023,"A minimum of seven years of relevant professional experience (nine years with an first level university degree) of which a minimum of five years working directly in the processing and execution of requests for international judicial assistance in criminal matters and/or working in close cooperation with judicial authorities (national central authorities/international organizations) or working as a Magistrate in charge of processing requests for judicial cooperation in criminal matters, relevant international experience, in particular in working and liaising with States, International Organizations, Judicial Authorities Fluency in English is required "
International Criminal Court,Programme Coordinator ,"The Hague, Netherlands",26. April 2023,05.04.2023,"Advanced university degree (Master’s degree or equivalent) in international relations, business development/ administration, or a related field is required, a first-level university degree in combination with qualifying experience may be accepted in lieu of the advanced university degree A minimum of five years (seven years with a first level university degree) of progressively responsible experience in programme management, implementation and monitoring, experience in programme design approaches and methodologies, such as results frameworks, theories of change, and/or logical frameworks is desirable, knowledge of project management principles Fluency in English is required "
International Criminal Court,"Head, Public Information Unit ","The Hague, Netherlands",24. May 2023,05.04.2023,"An advanced university degree in communications, international relations, international law, broadcasting, social sciences or other related fields, is required, a first level university degree in combination with two additional years of qualifying experience is accepted in lieu of the advanced university degree A minimum of seven years (nine years with a first level university degree) of progressively responsible experience in strategic communications, public information, and media relations in large multicultural institutions, including three years in a similar role leading external communications, a minimum of five years of leadership and managerial experience is required Fluency in English is required "
World Health Organization,Information Management Officer ,"Mogadishu, Somalia",10. April 2023,05.04.2023,"First university degree in information or data management, computer sciences, statistics, applied math, public health, or a related field, specialization in information management systems, specific training in humanitarian response or emergency information management At least two years of related experience in information management, monitoring, and data analysis, relevant work experience in WHO, other UN agencies, experience working in relevant non-governmental or humanitarian organizations, experience in developing countries, demonstrated ability to design, manage and analyze complex information system projects Expert knowledge of English, expert knowledge of Local language "
World Health Organization,Consultants - UHC Strategic and Technical Assistance ,"Manila, Philippines",10. April 2023,05.04.2023,"Demonstrated 5 to 10 years Health systems and UHC work experience with exposure at national and international levels, working experience in WHO or Ministry of Health, and knowledge about the UHC and Health systems in the Western Pacific, excellent knowledge of Health Systems and health challenges in diverse settings including high, middle income and Pacific Island countries Fluency in English is required "
World Health Organization,Labour Economist ,"Geneva, Switzerland",19. April 2023,05.04.2023,"A first-level degree in economics, labour economics, health economics, or statistic, advanced level degree in economics, labour economics, or health economics with demonstrated expertise in labour economics At least five years of progressive experience, in a national and/or international context, dealing with labour economics, experience in multi-disciplinary labour market and employment analyses, experience with national and global normative and policy processes in the health sector, demonstrated experience in analysing complex labour market micro-data using quantitative models at an advanced level and in analysing labour policies, in-depth knowledge of health workforce development and health systems strengthening, excellent interpersonal and analytical skills Expert knowledge of English "
